Date;Period;BE;DE;FR;NL;RAM
06/08/2016;16;0.22033;0.01866;-0.12058;0.11541;695.3674
06/08/2016;16;0.214;-0.01667;0.09766;-0.09088;1400.1197
06/08/2016;16;-0.10977;-0.0478;-0.05553;0;245.7373
06/08/2016;16;-0.11305;-0.03509;-0.04237;0;258.5458
06/08/2016;16;-0.11793;-0.06332;-0.16777;0;297.0485
06/08/2016;16;0.01809;-0.00508;0.0046;0.12234;423.6772
06/08/2016;16;0.16726;-0.01512;0.09132;-0.16421;1510.6626
06/08/2016;16;0.16776;0.24606;0.20338;0;563.2448
06/08/2016;16;0.17245;0.24763;0.20468;0;562.7185
06/08/2016;16;-0.14987;0.01689;-0.06559;-0.21521;873.4548
06/08/2016;16;-0.10735;-0.03662;-0.04149;0;246.0627
06/08/2016;16;0;-0.08913;-0.1885;0;297.2547
06/08/2016;16;-0.11246;-0.03468;-0.05801;0;245.8293
06/08/2016;16;-0.1129;-0.03823;-0.04345;0;258.5832
06/08/2016;16;0;-1;0;0;4400
06/08/2016;16;0.16549;0.24581;0.20108;0;563.1903
06/08/2016;16;0;0;1;0;3881
06/08/2016;16;0.07673;0.00125;0.00098;0.01988;313.4137
06/08/2016;17;-0.11694;-0.06443;-0.16898;0;298.7165
06/08/2016;17;0.214;-0.01667;0.09758;-0.09141;1388.2795
06/08/2016;17;-0.10828;-0.03749;-0.04242;0;247.8023
06/08/2016;17;0;0;1;0;4139
06/08/2016;17;-0.12962;-0.06486;-0.12962;0;248.1896
06/08/2016;17;0.00278;-0.06506;-0.13803;0;221.2117
06/08/2016;17;-0.11331;-0.03561;-0.05869;0;247.5478
06/08/2016;17;-0.10839;-0.03417;-0.04111;0;247.8184
06/08/2016;17;0.01809;-0.00508;0.00459;0.11798;345.9853
06/08/2016;17;-0.05466;-0.0639;-0.18362;0;299.0272
06/08/2016;17;-0.11643;-0.05118;-0.05938;0;260.728
06/08/2016;17;0.22932;-0.01644;0.09611;-0.05632;1384.8385
06/08/2016;17;-0.10826;-0.0372;-0.0422;0;247.89
06/08/2016;17;-0.10233;0.00812;-0.04884;0.2844;806.6856
06/08/2016;17;-0.01639;-0.07136;-0.19059;0;298.7843
06/08/2016;17;0.07766;0.00371;-0.01446;0.03296;273.4067
06/08/2016;17;-0.0733;0.00337;-0.03944;-0.23683;549.4881
06/08/2016;17;0;-1;0;0;4400
06/08/2016;17;-0.25077;0.01378;-0.08151;-0.24254;1177.8489
06/08/2016;17;0;-0.07724;-0.19287;0;298.9843
06/08/2016;17;0;-0.08959;-0.18965;0;299.1236
06/08/2016;17;-0.13341;-0.08199;-0.13341;0;260.9172
06/08/2016;17;0.07673;0.00125;0.00092;0.02013;315.3393
06/08/2016;17;0.01032;-0.05012;-0.12013;0;198.6641
06/08/2016;17;0.22033;0.01866;-0.1203;0.11667;713.9866
06/08/2016;17;-0.11427;-0.03425;-0.04332;0;260.8157
06/08/2016;17;0.16726;-0.01512;0.09121;-0.16675;1496.4257
06/08/2016;18;0;-0.04965;-0.12864;0;198.8949
06/08/2016;18;0.14973;0.2227;0.18414;0;512.1956
06/08/2016;18;0.14358;0.22196;0.1781;0;512.0266
06/08/2016;18;-0.10955;-0.05633;-0.14986;0;267.0363
06/08/2016;18;0.01268;0.12503;0.06719;0.38904;786.3754
06/08/2016;18;0.02522;-0.05022;-0.05062;-0.03151;299.391
06/08/2016;18;0;-1;0;0;4400
06/08/2016;18;0.03422;-0.19645;-0.0824;-0.27123;1412.2935
06/08/2016;18;0.05089;-0.19467;-0.08242;-0.23549;1405.1235
06/08/2016;18;0.01205;-0.06296;-0.13131;0;220.7955
06/08/2016;18;-0.29211;-0.12752;-0.14754;0;654.9442
06/08/2016;18;-0.29963;-0.09102;-0.15458;0;655.3296
06/08/2016;18;0;-0.09127;-0.18882;0;298.5945
06/08/2016;18;-0.12439;-0.05964;-0.12439;0;236.7555
06/08/2016;18;0.01333;-0.13239;0.09828;-0.09775;1353.3013
06/08/2016;18;0.02494;-0.04898;-0.06707;-0.01988;255.4509
06/08/2016;18;-0.01044;-0.06279;-0.17125;0;267.2476
06/08/2016;18;0.15077;0.22425;0.18042;0;511.7133
06/08/2016;18;0;0;1;0;4579
06/08/2016;18;0.15334;0.22453;0.18306;0;511.7737
06/08/2016;18;-0.0542;-0.0619;-0.18386;0;298.6496
06/08/2016;18;-0.10367;-0.03003;-0.03816;0;237.0723
06/08/2016;18;0.01709;-0.05358;-0.1297;0;220.6872
06/08/2016;18;-0.12114;-0.07498;-0.12114;0;236.9676
06/08/2016;18;-0.10327;-0.03489;-0.03929;0;236.577
06/08/2016;18;0.1486;0.22357;0.17969;0;511.5098
06/08/2016;18;-0.10987;-0.05488;-0.07218;0;236.709
06/08/2016;18;-0.10322;-0.03452;-0.03894;0;236.6882
06/08/2016;18;-0.04487;-0.24636;-0.38623;-0.14922;694.2567
06/08/2016;18;-0.10813;-0.05153;-0.06451;0;236.6708
06/08/2016;18;-0.09048;-0.27337;-0.16676;-0.42272;1533.7389
06/08/2016;18;0.15184;0.22358;0.18412;0;512.4686
06/08/2016;19;-0.07029;0.00294;-0.03827;-0.22056;512.4621
06/08/2016;19;-0.10346;-0.03512;-0.04008;0;236.5136
06/08/2016;19;0;0;1;0;4965
06/08/2016;19;0.21998;0.01849;-0.12092;0.11563;640.2521
06/08/2016;19;-0.10392;0.00843;-0.04931;0.27244;861.3744
06/08/2016;19;0;-0.07409;-0.19303;0;297.9624
06/08/2016;19;-0.3051;-0.13249;-0.15407;0;683.4688
06/08/2016;19;-0.25063;0.01341;-0.08135;-0.24094;1213.2526
06/08/2016;19;0.09117;-0.05455;0.17539;-0.01991;1386.3086
06/08/2016;19;-0.29947;-0.08817;-0.11202;0;682.7875
06/08/2016;19;0;-1;0;0;4400
06/08/2016;19;-0.12624;-0.06234;-0.1667;0;298.3416
06/08/2016;19;-0.0542;-0.06192;-0.18358;0;297.6406
06/08/2016;19;0.0206;-0.04656;-0.11264;0;198.6928
06/08/2016;19;-0.15383;0.01749;-0.06675;-0.23691;903.1624
06/08/2016;19;0;-0.09146;-0.1885;0;297.5324
06/08/2016;19;-0.34971;-0.21575;-0.34971;0;682.6146
06/08/2016;19;0;0;-1;0;3035
06/08/2016;19;0.07667;0.00123;0.00087;0.01995;301.3876
06/08/2016;19;-0.35932;-0.17032;-0.35932;0;682.794
06/08/2016;19;0.07759;0.00367;-0.01439;0.03277;251.4506
06/08/2016;19;0.01301;-0.06273;-0.13032;0;220.8569
06/08/2016;19;-1;0;0;0;4500
06/08/2016;19;-0.31166;-0.14681;-0.1839;0;683.3279
06/08/2016;19;0.21419;-0.01647;0.09742;-0.09126;1455.2981
06/08/2016;19;-0.10852;-0.03241;-0.05602;0;236.5131
06/08/2016;19;0.16786;-0.01504;0.09138;-0.16439;1557.7408
06/08/2016;19;-0.31647;-0.15635;-0.20528;0;682.5843
06/08/2016;19;-0.01197;-0.0703;-0.19123;0;298.1193
06/08/2016;20;0.1514;0.2249;0.18128;0;512.9062
06/08/2016;20;0.0072;-0.05709;-0.12044;0;198.5065
06/08/2016;20;0;-1;0;0;4400
06/08/2016;20;-0.10446;0.00794;-0.04987;0.26928;780.1761
06/08/2016;20;-0.11242;-0.03462;-0.05792;0;245.847
06/08/2016;20;-0.13937;-0.06733;-0.13937;0;265.5214
06/08/2016;20;0.09217;-0.05363;0.17624;-0.01902;1305.3183
06/08/2016;20;0.22997;-0.01563;0.09678;-0.05646;1402.1249
06/08/2016;20;0;-0.06602;-0.17217;0;266.2555
06/08/2016;20;0.15379;0.22516;0.18373;0;512.9623
06/08/2016;20;0.21931;0.01787;-0.12129;0.11469;643.3456
06/08/2016;20;0.02031;-0.04652;-0.11265;0;198.7053
06/08/2016;20;-0.10775;-0.03177;-0.04044;0;245.5557
06/08/2016;20;0;-0.08033;-0.16844;0;265.7821
06/08/2016;20;0.07659;0.00116;0.00085;0.01981;312.4081
06/08/2016;20;0.21484;-0.01586;0.09834;-0.09049;1407.247
06/08/2016;20;-0.10976;-0.04747;-0.05538;0;245.8381
06/08/2016;20;-0.01054;-0.06265;-0.17059;0;266.2844
06/08/2016;20;0.1446;0.22274;0.17904;0;513.259
06/08/2016;20;-0.07087;0.0024;-0.03885;-0.2218;512.6725
06/08/2016;20;0.15043;0.22346;0.18474;0;513.4252
06/08/2016;20;-0.04826;-0.05516;-0.16376;0;265.538
06/08/2016;20;-0.11358;-0.05516;-0.07243;0;245.6247
06/08/2016;20;0.16847;-0.01446;0.09211;-0.16323;1541.5653
06/08/2016;20;0.14935;0.22426;0.18056;0;512.715
06/08/2016;20;-0.136;-0.08329;-0.136;0;265.5401
06/08/2016;20;0.15239;0.22428;0.18472;0;512.6796
06/08/2016;20;0.07741;0.0035;-0.01462;0.03253;272.4722
06/08/2016;20;-0.11306;-0.03498;-0.04239;0;258.5801
06/08/2016;20;-0.10896;-0.05616;-0.14937;0;266.0841
06/08/2016;20;-0.11298;-0.03829;-0.04383;0;258.5684
06/08/2016;20;0;0;1;0;4944
06/08/2016;20;0.008;-0.06347;-0.13388;0;220.6631
06/08/2016;20;0;0;-1;0;3056
06/08/2016;20;-0.28582;-0.09793;-0.11216;0;653.7633
06/08/2016;21;0.07741;0.0035;-0.01461;0.03302;263.3251
06/08/2016;21;-0.07087;0.0024;-0.03882;-0.21105;539.4472
06/08/2016;21;-0.10446;0.00793;-0.04981;0.28816;864.5084
06/08/2016;21;0.16848;-0.01445;0.09198;-0.16718;1527.7547
06/08/2016;21;-0.0497;-0.05646;-0.16514;0;269.1488
06/08/2016;21;0.00907;-0.06428;-0.13337;0;221.4069
06/08/2016;21;-0.10895;-0.03802;-0.04359;0;248.6497
06/08/2016;21;0;-0.08241;-0.16995;0;269.1524
06/08/2016;21;0.09218;-0.05362;0.17606;-0.0177;1319.9272
06/08/2016;21;0;-1;0;0;4400
06/08/2016;21;-0.10902;-0.03843;-0.04407;0;248.5274
06/08/2016;21;-0.13385;-0.08279;-0.13385;0;261.6736
06/08/2016;21;-0.25071;0.01333;-0.08152;-0.24673;1178.9665
06/08/2016;21;-0.11696;-0.05121;-0.05973;0;261.7222
06/08/2016;21;-0.15436;0.017;-0.06728;-0.23988;892.9068
06/08/2016;21;0;-0.05004;-0.12862;0;198.7738
06/08/2016;21;-0.10909;-0.03524;-0.04264;0;248.502
06/08/2016;21;0.01999;-0.05331;-0.12745;0;220.7484
06/08/2016;21;0.21485;-0.01586;0.0982;-0.09135;1424.5064
06/08/2016;21;-0.01087;-0.06383;-0.17226;0;268.9353
06/08/2016;21;-1;0;0;0;4500
06/08/2016;21;0.2193;0.01787;-0.12113;0.11666;657.753
06/08/2016;21;-0.11383;-0.03553;-0.05906;0;248.5763
06/08/2016;21;0.07659;0.00116;0.00083;0.02021;306.2883
06/08/2016;21;-0.13051;-0.06335;-0.13051;0;248.6666
06/08/2016;21;-0.11489;-0.03509;-0.04437;0;261.5658
06/08/2016;21;0;0;1;0;5170
06/08/2016;21;0;0;-1;0;2830
06/08/2016;21;-0.11251;-0.05687;-0.15041;0;268.8744
06/08/2016;21;-0.30152;-0.14213;-0.17741;0;661.7138
06/08/2016;22;-1;0;0;0;4500
06/08/2016;22;0;0;1;0;5260
06/08/2016;22;-0.11382;-0.03496;-0.04447;0;259.6071
06/08/2016;22;-0.10385;-0.03627;-0.04208;0;237.1771
06/08/2016;22;0.16847;-0.01449;0.09205;-0.16365;1481.6826
06/08/2016;22;0.09218;-0.05358;0.1758;-0.01896;1248.3202
06/08/2016;22;-0.10378;-0.0359;-0.04165;0;237.2875
06/08/2016;22;-0.10801;-0.03464;-0.05551;0;236.8167
06/08/2016;22;0.01311;-0.04881;-0.11789;0;199.0478
06/08/2016;22;0.07659;0.00116;0.00088;0.01985;306.3958
06/08/2016;22;-0.25063;0.0131;-0.08176;-0.24038;1215.9926
06/08/2016;22;-0.13918;-0.06898;-0.13918;0;266.008
06/08/2016;22;-0.10715;-0.05659;-0.14986;0;265.9557
06/08/2016;22;-0.10892;-0.05147;-0.06725;0;236.7168
06/08/2016;22;-0.01;-0.06267;-0.1709;0;266.2813
06/08/2016;22;-0.07087;0.00242;-0.03882;-0.22122;554.5044
06/08/2016;22;0;-0.06661;-0.1722;0;266.0729
06/08/2016;22;-0.00552;-0.0643;-0.17152;0;265.7822
06/08/2016;22;0.00775;-0.06361;-0.1341;0;220.6219
06/08/2016;22;0;-0.08039;-0.16861;0;265.7652
06/08/2016;22;0.07741;0.00351;-0.01458;0.03257;270.4629
06/08/2016;22;-0.15454;0.01729;-0.06722;-0.23831;937.5251
06/08/2016;22;-0.10393;-0.03353;-0.04096;0;237.0153
06/08/2016;22;-0.07741;-0.00351;0.01458;-0.03257;484.5371
06/08/2016;22;0.21931;0.01789;-0.12132;0.11488;714.2951
06/08/2016;22;0.21485;-0.01587;0.09827;-0.09052;1373.2536
06/08/2016;22;-0.10767;-0.04919;-0.06182;0;237.3693
06/08/2016;22;-0.13628;-0.08269;-0.13628;0;265.7289
06/08/2016;22;-0.05412;-0.062;-0.18329;0;297.6129
06/08/2016;22;-0.10444;0.00805;-0.04977;0.27158;944.5192
06/08/2016;22;0;-1;0;0;4400
06/08/2016;22;-0.10582;-0.04528;-0.05345;0;237.4977
06/08/2016;22;0;0;-1;0;2740
06/08/2016;23;0;0;-1;0;3444
06/08/2016;23;-0.10957;-0.03494;-0.04417;0;248.6103
06/08/2016;23;-0.04963;-0.05681;-0.16522;0;269.0411
06/08/2016;23;-0.12991;-0.06613;-0.12991;0;248.7988
06/08/2016;23;-0.10445;0.00805;-0.04978;0.28788;954.6293
06/08/2016;23;-0.01119;-0.0638;-0.17235;0;268.9455
06/08/2016;23;-0.25063;0.01309;-0.08169;-0.24609;1171.7018
06/08/2016;23;-0.07087;0.00242;-0.03883;-0.2111;650.4685
06/08/2016;23;0.21931;0.01789;-0.12153;0.11661;725.7782
06/08/2016;23;0;-0.0809;-0.17049;0;268.6259
06/08/2016;23;-1;0;0;0;4500
06/08/2016;23;-0.11496;-0.04093;-0.04764;0;261.7881
06/08/2016;23;0.07659;0.00116;0.00083;0.0202;317.2913
06/08/2016;23;0.00273;-0.06553;-0.13838;0;222.0695
06/08/2016;23;0.07741;0.00351;-0.01458;0.03301;285.3309
06/08/2016;23;-0.15396;-0.09361;-0.15396;0;300.5205
06/08/2016;23;0.09218;-0.05357;0.17628;-0.0178;1149.9705
06/08/2016;23;0.16848;-0.01449;0.09205;-0.16709;1456.7146
06/08/2016;23;-0.11129;-0.04804;-0.0568;0;248.6756
06/08/2016;23;-0.11503;-0.03817;-0.04646;0;261.6319
06/08/2016;23;-0.11303;-0.05166;-0.06463;0;248.6317
06/08/2016;23;0;0;1;0;4556
06/08/2016;23;0;-0.06843;-0.17374;0;268.5241
06/08/2016;23;-0.10631;-0.05798;-0.15171;0;268.5433
06/08/2016;23;0;-1;0;0;4400
06/08/2016;23;0.21485;-0.01587;0.09819;-0.09131;1342.4914
06/08/2016;23;-0.00743;-0.07317;-0.1934;0;301.2513
06/08/2016;23;-0.11504;-0.04134;-0.04812;0;261.6658
06/08/2016;23;-0.11333;-0.03784;-0.05855;0;248.8551
06/08/2016;23;0.01087;-0.05019;-0.12003;0;199.6414
06/08/2016;23;0.22998;-0.01563;0.09663;-0.05605;1351.0034
06/08/2016;23;-0.15455;0.01728;-0.06722;-0.24071;941.242
06/08/2016;24;-0.2876;-0.10056;-0.11801;0;655.0065
06/08/2016;24;0.02522;-0.05004;-0.05061;-0.03153;320.4527
06/08/2016;24;0.01269;0.12585;0.06767;0.39085;971.0818
06/08/2016;24;0;0;1;0;4537
06/08/2016;24;-0.09048;-0.2738;-0.16759;-0.42257;1538.5689
06/08/2016;24;0.02894;-0.0497;-0.12012;0;219.7942
06/08/2016;24;-0.11385;-0.03512;-0.04471;0;258.5599
06/08/2016;24;0;-0.08954;-0.18815;0;297.1241
06/08/2016;24;0.00906;0.27186;0.17873;0.01914;1099.7473
06/08/2016;24;-0.01148;-0.07016;-0.19053;0;297.1557
06/08/2016;24;-0.10877;-0.05089;-0.06653;0;236.8894
06/08/2016;24;0.00781;0.17966;0.09561;-0.07653;849.6975
06/08/2016;24;0;-1;0;0;4400
06/08/2016;24;0.00654;-0.05706;-0.12053;0;197.5167
06/08/2016;24;0;-0.05428;-0.1422;0;219.5952
06/08/2016;24;-0.12574;-0.06216;-0.16601;0;297.3905
06/08/2016;24;-0.12424;-0.06005;-0.12424;0;236.6269
06/08/2016;24;-0.05414;-0.06181;-0.18278;0;296.6667
06/08/2016;24;-0.28778;-0.10149;-0.1191;0;654.7291
06/08/2016;24;-0.1058;-0.04506;-0.05335;0;236.5649
06/08/2016;24;0.0041;0.07853;0.03636;-0.14558;611.6547
06/08/2016;24;-0.11367;-0.03675;-0.04494;0;259.0569
06/08/2016;24;-0.04487;-0.24625;-0.38482;-0.1493;591.3007
06/08/2016;24;-0.10756;-0.04858;-0.06119;0;236.5521
06/08/2016;24;-0.33574;-0.20326;-0.33574;0;655.3468
06/08/2016;24;-0.29917;-0.09271;-0.15364;0;654.7963
06/08/2016;24;0.03422;-0.19689;-0.08318;-0.27119;1443.1529
06/08/2016;24;0;0;-1;0;3463
07/08/2016;1;-0.14923;-0.08308;-0.14923;0;288.7375
07/08/2016;1;0.02585;-0.04884;-0.06637;-0.02026;348.6013
07/08/2016;1;0;-1;0;0;4400
07/08/2016;1;-0.10592;-0.04377;-0.05424;0;236.9737
07/08/2016;1;0.03254;-0.19684;-0.08467;-0.27109;1239.1533
07/08/2016;1;-0.02714;-0.07691;-0.20743;0;328.2322
07/08/2016;1;-0.10672;-0.03959;-0.05485;0;237.2756
07/08/2016;1;-0.01264;-0.0853;-0.20862;0;327.6432
07/08/2016;1;0;0;0;-1;4250
07/08/2016;1;-0.16919;-0.09671;-0.16919;0;327.7118
07/08/2016;1;0.0508;-0.19458;-0.08459;-0.23588;1261.2901
07/08/2016;1;0;0;1;0;4217
07/08/2016;1;-0.05537;-0.06187;-0.17661;0;288.5864
07/08/2016;1;0.00399;0.07765;0.03658;-0.16054;935.8677
07/08/2016;1;-0.10483;-0.03783;-0.04746;0;236.7473
07/08/2016;1;-0.10505;-0.03773;-0.04818;0;236.7855
07/08/2016;1;-0.01943;-0.0917;-0.20537;0;327.6267
07/08/2016;1;-0.04718;-0.24763;-0.38787;-0.15301;924.0164
07/08/2016;1;-0.11559;-0.07245;-0.18799;0;328.4204
07/08/2016;1;0.00752;0.1783;0.09593;-0.073;868.2137
07/08/2016;1;-0.02585;0.04884;0.06637;0.02026;406.3987
07/08/2016;1;-0.09531;-0.27344;-0.16726;-0.41899;1292.6032
07/08/2016;1;-0.02235;-0.07839;-0.20816;0;327.7807
07/08/2016;1;-0.10496;-0.03981;-0.04893;0;237.1482
07/08/2016;1;0;0;-1;0;3783
07/08/2016;1;0.07167;-0.15632;-0.08419;-0.18141;1125.8057
07/08/2016;1;0.00859;0.27332;0.17939;0.02733;1201.7363
07/08/2016;2;0;0;-1;0;3913
07/08/2016;2;0.07155;-0.15827;-0.0852;-0.18167;1087.2893
07/08/2016;2;-0.10732;-0.04463;-0.05534;0;238.7181
07/08/2016;2;-0.1065;-0.04012;-0.05023;0;239.0651
07/08/2016;2;-0.14496;-0.09269;-0.18038;0;335.0699
07/08/2016;2;-0.08814;-0.0748;-0.19827;0;334.7947
07/08/2016;2;-0.04675;-0.24087;-0.38737;-0.14786;1058.562
07/08/2016;2;0.00403;0.07856;0.03712;-0.15715;953.1274
07/08/2016;2;-0.0477;-0.07759;-0.20696;0;335.0167
07/08/2016;2;-0.10787;-0.04159;-0.05568;0;238.6639
07/08/2016;2;-0.11298;-0.05256;-0.07884;0;239.4948
07/08/2016;2;0.00884;0.27764;0.18101;0.02639;1236.3413
07/08/2016;2;-0.09759;-0.07513;-0.19598;0;334.6695
07/08/2016;2;-0.02577;0.04928;0.06576;0.02029;395.5322
07/08/2016;2;0;0;1;0;4087
07/08/2016;2;-0.0452;-0.0784;-0.20733;0;334.7693
07/08/2016;2;-0.10802;-0.0458;-0.05835;0;239.3855
07/08/2016;2;0.05059;-0.19812;-0.08673;-0.23696;1204.5381
07/08/2016;2;-0.09539;-0.27739;-0.16879;-0.42463;1205.086
07/08/2016;2;0;-1;0;0;4400
07/08/2016;2;0.02577;-0.04928;-0.06576;-0.02029;359.4678
07/08/2016;2;0;0;0;-1;4250
07/08/2016;2;0.03213;-0.20063;-0.08693;-0.27388;1176.838
07/08/2016;2;-0.10666;-0.04008;-0.05077;0;239.0829
07/08/2016;2;-0.10682;-0.04024;-0.05141;0;239.0397
07/08/2016;2;0.00765;0.18077;0.09715;-0.06924;945.8392
07/08/2016;2;-0.06666;-0.07414;-0.20345;0;335.0511
07/08/2016;2;-0.03903;-0.08237;-0.20774;0;334.5427
07/08/2016;2;-0.04129;-0.08677;-0.20606;0;335.1619
07/08/2016;2;0.01324;-0.13256;0.09078;-0.09709;1168.1256
07/08/2016;2;-0.10652;-0.04158;-0.05106;0;238.6208
07/08/2016;3;-0.10822;-0.04303;-0.05419;0;242.2026
07/08/2016;3;-0.06565;-0.08195;-0.2039;0;337.6345
07/08/2016;3;0.03213;-0.20064;-0.08716;-0.27519;1076.2302
07/08/2016;3;-0.06498;-0.08292;-0.2038;0;338.3328
07/08/2016;3;0;0;0;-1;4250
07/08/2016;3;-0.10813;-0.04303;-0.05388;0;242.1995
07/08/2016;3;0.02577;-0.04928;-0.06577;-0.01969;370.2879
07/08/2016;3;0;0;1;0;4261
07/08/2016;3;0;0;-1;0;3739
07/08/2016;3;-0.10856;-0.04533;-0.05652;0;241.5129
07/08/2016;3;-0.10812;-0.04372;-0.05419;0;241.9887
07/08/2016;3;-0.07999;-0.08408;-0.2;0;337.9352
07/08/2016;3;-0.07151;-0.08155;-0.20264;0;337.7459
07/08/2016;3;-0.04675;-0.24087;-0.387;-0.14588;1199.9643
07/08/2016;3;-0.06592;-0.08186;-0.20386;0;337.662
07/08/2016;3;-0.09539;-0.27739;-0.16903;-0.42818;1097.1534
07/08/2016;3;-0.06487;-0.08239;-0.20397;0;338.4988
07/08/2016;3;0;-1;0;0;4400
07/08/2016;3;0.07155;-0.15827;-0.08534;-0.1818;1029.3297
07/08/2016;3;0.00765;0.18077;0.0973;-0.07744;956.2977
07/08/2016;3;-0.06795;-0.08146;-0.20349;0;337.7823
07/08/2016;3;-0.02577;0.04928;0.06577;0.01969;384.7121
07/08/2016;3;0.01324;-0.13256;0.09065;-0.09579;1020.7369
07/08/2016;3;0.01253;0.12626;0.06869;0.36633;1046.5547
07/08/2016;3;-0.1101;-0.04729;-0.06283;0;241.9684
07/08/2016;3;0;0;0;1;4250
07/08/2016;3;0.00884;0.27764;0.18127;0.01804;1241.8437
07/08/2016;3;-0.1088;-0.04395;-0.05665;0;241.942
07/08/2016;3;0.05059;-0.19812;-0.08695;-0.23729;1107.6393
07/08/2016;4;-0.10421;-0.03778;-0.04853;0;233.7735
07/08/2016;4;-0.10747;-0.04519;-0.06351;0;233.6262
07/08/2016;4;0.00884;0.27764;0.18121;0.03415;1362.0113
07/08/2016;4;0;0;-1;0;3955
07/08/2016;4;0;0;1;0;4045
07/08/2016;4;0.03213;-0.20064;-0.08694;-0.27307;1069.592
07/08/2016;4;-0.10484;-0.04214;-0.05293;0;234.4659
07/08/2016;4;0;0;0;-1;4250
07/08/2016;4;0.07155;-0.15827;-0.08536;-0.18291;1009.6629
07/08/2016;4;-0.04675;-0.24087;-0.38615;-0.15075;1262.4168
07/08/2016;4;0.05059;-0.19812;-0.08672;-0.23845;1088.985
07/08/2016;4;-0.1039;-0.03882;-0.04802;0;234.446
07/08/2016;4;0.01324;-0.13256;0.09044;-0.09902;987.708
07/08/2016;4;-0.10552;-0.04323;-0.05585;0;234.1572
07/08/2016;4;-0.02577;0.04928;0.0659;0.02095;393.3328
07/08/2016;4;0;0;0;1;4250
07/08/2016;4;-0.10533;-0.03959;-0.05333;0;234.2604
07/08/2016;4;0;-1;0;0;4400
07/08/2016;4;0.00765;0.18077;0.0973;-0.07229;1047.7527
07/08/2016;4;0;1;0;0;7000
07/08/2016;4;-0.10438;-0.038;-0.04923;0;233.7123
07/08/2016;4;0.00403;0.07856;0.0372;-0.16625;915.8566
07/08/2016;4;-0.10402;-0.03771;-0.04786;0;233.7885
07/08/2016;4;-0.09539;-0.27739;-0.16909;-0.41807;1109.121
07/08/2016;4;-0.20751;-0.22179;-0.34226;-0.14387;366.8287
07/08/2016;4;0.02577;-0.04928;-0.0659;-0.02095;361.6672
07/08/2016;4;-0.10529;-0.04285;-0.05484;0;234.2649
07/08/2016;5;0;0;1;0;4097
07/08/2016;5;-0.10561;-0.04309;-0.05563;0;235.1984
07/08/2016;5;0.05059;-0.19812;-0.08628;-0.23842;1054.9716
07/08/2016;5;-0.02577;0.04928;0.06596;0.02088;387.3532
07/08/2016;5;-0.09539;-0.27739;-0.16879;-0.41856;1069.265
07/08/2016;5;-0.10541;-0.04278;-0.05478;0;235.286
07/08/2016;5;-0.20751;-0.22179;-0.34236;-0.14366;418.7667
07/08/2016;5;0;-1;0;0;4400
07/08/2016;5;0.07155;-0.15827;-0.08517;-0.18287;985.649
07/08/2016;5;0.00403;0.07856;0.03711;-0.16492;896.4585
07/08/2016;5;0;0;0;1;4250
07/08/2016;5;-0.10418;-0.03923;-0.04875;0;235.3262
07/08/2016;5;0.03213;-0.20064;-0.0865;-0.27319;1033.6236
07/08/2016;5;-0.04675;-0.24087;-0.38616;-0.15051;1320.3449
07/08/2016;5;0.00765;0.18077;0.09708;-0.07245;1120.8029
07/08/2016;5;0.02577;-0.04928;-0.06596;-0.02088;367.6468
07/08/2016;5;0.01253;0.12626;0.06859;0.33101;965.1517
07/08/2016;5;0;0;0;-1;4250
07/08/2016;5;0.01324;-0.13256;0.09057;-0.09886;1051.6587
07/08/2016;5;-0.10699;-0.04433;-0.06099;0;234.8676
07/08/2016;5;-0.10448;-0.03842;-0.04936;0;234.5834
07/08/2016;5;-0.10544;-0.04005;-0.0535;0;235.1195
07/08/2016;5;0;0;-1;0;3903
07/08/2016;5;-0.10463;-0.0386;-0.04996;0;234.5336
07/08/2016;5;-0.10503;-0.04218;-0.05317;0;235.4559
07/08/2016;5;0.00884;0.27764;0.18081;0.03329;1374.2733
07/08/2016;5;-0.10431;-0.03831;-0.04871;0;234.611
07/08/2016;5;0;1;0;0;7000
07/08/2016;6;-0.10605;-0.04054;-0.05409;0;235.9735
07/08/2016;6;-0.10506;-0.03894;-0.04987;0;236.4273
07/08/2016;6;0.00884;0.27764;0.18082;0.02977;1353.3292
07/08/2016;6;-0.10562;-0.04278;-0.05376;0;236.2758
07/08/2016;6;0;0;0;-1;4250
07/08/2016;6;0.05059;-0.19812;-0.08629;-0.23843;1085.9747
07/08/2016;6;0.01324;-0.13256;0.09061;-0.09826;1070.4783
07/08/2016;6;-0.10601;-0.0434;-0.05541;0;236.1001
07/08/2016;6;-0.09539;-0.27739;-0.16879;-0.42029;1081.784
07/08/2016;6;0;0;0;1;4250
07/08/2016;6;0.04675;0.24087;0.38621;0.1496;1504.9276
07/08/2016;6;0;0;1;0;4360
07/08/2016;6;-0.02577;0.04928;0.06596;0.02062;392.4312
07/08/2016;6;0;0;-1;0;3640
07/08/2016;6;-0.10521;-0.03914;-0.0505;0;236.3716
07/08/2016;6;0.02577;-0.04928;-0.06596;-0.02062;362.5688
07/08/2016;6;0.03213;-0.20064;-0.08651;-0.27371;1060.7797
07/08/2016;6;0.00403;0.07856;0.03711;-0.15736;909.1905
07/08/2016;6;0.00765;0.18077;0.09708;-0.07574;1089.7899
07/08/2016;6;-0.10477;-0.03982;-0.04935;0;236.1493
07/08/2016;6;-0.20751;-0.22179;-0.34238;-0.14286;402.5269
